,tags,owner,is_answered,view_count,down_vote_count,up_vote_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,closed_date,accepted_answer_id,closed_reason,bounty_amount,bounty_closes_date,content_license,cluster
176,"['python', 'tensorflow', 'keras']","{'account_id': 14318721, 'reputation': 1708, 'user_id': 10342778, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5CX5x.jpg?s=256&g=1', 'display_name': 'Ahmad Anis', 'link': 'https://stackoverflow.com/users/10342778/ahmad-anis'}",False,28,0,0,0,0,1656756352,1656753515,1656756352.0,72837907,https://stackoverflow.com/questions/72837907/found-0-validated-image-filenames-belonging-to-2-classes,Found 0 validated image filenames belonging to 2 classes,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
177,"['python', 'tensorflow', 'keras', 'tensorflow2.0', 'tf.keras']","{'account_id': 7768208, 'reputation': 783, 'user_id': 5878756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7ec8f82796e290513bdf571b7022a59?s=256&d=identicon&r=PG&f=1', 'display_name': 'deckard', 'link': 'https://stackoverflow.com/users/5878756/deckard'}",False,19,0,2,0,2,1656756161,1656534775,1656756161.0,72807531,https://stackoverflow.com/questions/72807531/difference-between-tensorflow-keras-and-from-tensorflow-import-keras,Difference between tensorflow.keras and from tensorflow import keras,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
178,"['python', 'tensorflow', 'keras', 'linear-regression']","{'account_id': 12464125, 'reputation': 557, 'user_id': 9074760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b0fcc7ca6ff7377168ac384dca091e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carlo', 'link': 'https://stackoverflow.com/users/9074760/carlo'}",True,451,1,1,1,0,1656755858,1618418687,1656755858.0,67095821,https://stackoverflow.com/questions/67095821/multiple-linear-regression-with-tensorflow,Multiple Linear Regression with TensorFlow,1656951117.7,67098604.0,,50.0,1657661021.0,,0
179,"['python', 'tensorflow', 'keras', 'loss-function', 'autoencoder']","{'account_id': 8900717, 'reputation': 113, 'user_id': 6644271, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15903cdd5be961d40512e67bf658be0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'KM.', 'link': 'https://stackoverflow.com/users/6644271/km'}",True,681,1,1,2,0,1656755781,1611047865,1656755781.0,65788510,https://stackoverflow.com/questions/65788510/correct-implementation-of-autoencoder-mse-loss-function-in-tf2-keras,Correct implementation of Autoencoder MSE loss function in TF2/Keras,1656951117.7,65807042.0,,50.0,1657661021.0,,0
180,"['python', 'tensorflow', 'keras', 'neural-network']","{'account_id': 18942387, 'reputation': 113, 'user_id': 13822114, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a16fac45206c57259d1af4008595b7cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'guilerme_coppola84', 'link': 'https://stackoverflow.com/users/13822114/guilerme-coppola84'}",True,202,0,1,1,1,1656755720,1632235939,1656755720.0,69271095,https://stackoverflow.com/questions/69271095/when-to-use-accuracy-string-or-tf-keras-metrics-accuracy-in-a-classifier-neu,When to use &quot;accuracy&quot; string or tf.keras.metrics.Accuracy() in a classifier neural network model,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
181,"['python', 'image', 'tensorflow', 'deep-learning', 'tflearn']","{'account_id': 10872951, 'reputation': 414, 'user_id': 7994236, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dOV8y.jpg?s=256&g=1', 'display_name': 'Ary', 'link': 'https://stackoverflow.com/users/7994236/ary'}",True,9450,0,4,3,4,1656751065,1494524119,1526543298.0,43922198,https://stackoverflow.com/questions/43922198/how-to-rotate-a-3d-image-by-a-random-angle-in-python,How to rotate a 3D image by a random angle in python,1656951117.7,43926594.0,,50.0,1657661021.0,,0
182,"['python', 'tensorflow']","{'account_id': 11661229, 'reputation': 77, 'user_id': 9043769, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2101492076543039/picture?type=large', 'display_name': 'Anshuman Sinha', 'link': 'https://stackoverflow.com/users/9043769/anshuman-sinha'}",True,33,0,1,1,1,1656750944,1656750100,1642626692.1769912,72837584,https://stackoverflow.com/questions/72837584/error-in-using-tf-variable-for-1-dimensional-tensor-in-tensorflow,Error in using tf.Variable for 1 dimensional tensor in tensorflow,1656951117.7,72837664.0,,50.0,1657661021.0,,0
183,"['python', 'tensorflow', 'regression', 'mse']","{'account_id': 25479212, 'reputation': 35, 'user_id': 19275876, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1470368830073112/picture?type=large', 'display_name': 'sing a song', 'link': 'https://stackoverflow.com/users/19275876/sing-a-song'}",True,33,0,0,1,0,1656741456,1656738920,1642626692.1769912,72836637,https://stackoverflow.com/questions/72836637/why-does-the-mse-loss-had-a-sudden-jump,why does the mse loss had a sudden jump?,1656951117.7,72836778.0,,50.0,1657661021.0,,0
184,"['python', 'linux', 'tensorflow', 'pip']","{'account_id': 14844639, 'reputation': 665, 'user_id': 11171682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80b4b97bc5566dbe16f0e5f8eeaeb6d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'hkj447', 'link': 'https://stackoverflow.com/users/11171682/hkj447'}",False,19,0,0,0,0,1656715671,1656715368,1656715671.0,72835207,https://stackoverflow.com/questions/72835207/pip-install-tensorflow-connection-broken-connectionreseterror104-connection,"pip install tensorflow Connection broken: ConnectionResetError(104, &#39;Connection reset by peer&#39;",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
185,"['python', 'tensorflow', 'keras']","{'account_id': 21983012, 'reputation': 23, 'user_id': 16257720, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a98f60907606a5008d50dfb000b241f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'randomuser', 'link': 'https://stackoverflow.com/users/16257720/randomuser'}",False,20,0,0,0,0,1656715664,1656715664,1642626692.1769912,72835224,https://stackoverflow.com/questions/72835224/how-to-fit-this-simple-attention-layer-in-this-seq2seq-model,How to fit this simple attention layer in this seq2seq model?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
186,"['python', 'tensorflow', 'machine-learning', 'keras', 'tf.keras']","{'account_id': 23482210, 'reputation': 307, 'user_id': 17534198, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgTlhavV9Wd_Vwp9_JsrEa8FFf4x7RHYAuTKwHE=k-s256', 'display_name': 'Eden', 'link': 'https://stackoverflow.com/users/17534198/eden'}",True,133,0,2,2,2,1656715062,1655921049,1656715062.0,72720129,https://stackoverflow.com/questions/72720129/understanding-tf-keras-metrics-precision-and-recall-for-multiclass-classificatio,Understanding tf.keras.metrics.Precision and Recall for multiclass classification,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
187,"['python', 'tensorflow', 'deep-learning', 'conv-neural-network']","{'account_id': 18420261, 'reputation': 33, 'user_id': 13419141, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gRBFX.jpg?s=256&g=1', 'display_name': '3ashry', 'link': 'https://stackoverflow.com/users/13419141/3ashry'}",False,20,0,0,0,0,1656714464,1656714464,1642626692.1769912,72835126,https://stackoverflow.com/questions/72835126/how-can-i-solve-cnn-invalidargumenterror-graph-execution-error,How can I solve CNN InvalidArgumentError: Graph execution error?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
188,"['python', 'tensorflow']","{'account_id': 24104580, 'reputation': 1, 'user_id': 18075968, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c123cca8429be7a538ef9c09170ef1c2?s=256&d=identicon&r=PG', 'display_name': 'sololuvr6969', 'link': 'https://stackoverflow.com/users/18075968/sololuvr6969'}",False,20,0,0,0,0,1656711919,1656711919,1642626692.1769912,72834893,https://stackoverflow.com/questions/72834893/seq2seq-to-predict-next-number-in-vector,seq2seq to predict next number in vector,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
189,"['python', 'python-3.x', 'tensorflow']","{'account_id': 24462389, 'reputation': 1, 'user_id': 18383249, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjR9hv5K6DS4Lkg8KH1oTj15B7__OfjO6HcWcEB=k-s256', 'display_name': 'KIMMUSIC', 'link': 'https://stackoverflow.com/users/18383249/kimmusic'}",False,159,0,0,0,0,1656706777,1646494908,1642626692.1769912,71363564,https://stackoverflow.com/questions/71363564/importerror-cannot-import-name-trace,ImportError: cannot import name &#39;trace&#39;,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
190,"['python', 'tensorflow', 'opencv', 'image-processing', 'computer-vision']","{'account_id': 22287352, 'reputation': 61, 'user_id': 16514772, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzZrhrSl01F_jU62cAGnk_vI4tigTIZAsN8UAxE=k-s256', 'display_name': 'Manan Vij', 'link': 'https://stackoverflow.com/users/16514772/manan-vij'}",True,43,0,4,1,4,1656701484,1656694702,1656701484.0,72832509,https://stackoverflow.com/questions/72832509/tensorflow-equivalent-for-cv2-addweighted,Tensorflow equivalent for cv2.addWeighted?,1656951117.7,72833226.0,,50.0,1657661021.0,,0
191,"['python', 'tensorflow', 'keras', 'lstm']","{'account_id': 7526024, 'reputation': 33, 'user_id': 5716174, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/0dc2643010fa1b0077cc94679fbe778f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ros', 'link': 'https://stackoverflow.com/users/5716174/ros'}",False,36,2,0,0,-2,1656694665,1656657806,1656694665.0,72825296,https://stackoverflow.com/questions/72825296/accuracy-in-lstm-stock-prediction,Accuracy in LSTM Stock prediction,1656948657.0,67432215.35714285,Opinion-based,50.0,1657661021.0,,0
192,"['python', 'tensorflow', 'machine-learning', 'keras', 'loss-function']","{'account_id': 25336601, 'reputation': 9, 'user_id': 19155645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a3f41ba9e1f22f987bd42cbf00d2163?s=256&d=identicon&r=PG', 'display_name': 'ArieAI', 'link': 'https://stackoverflow.com/users/19155645/arieai'}",False,19,0,0,0,0,1656693155,1656693155,1642626692.1769912,72832251,https://stackoverflow.com/questions/72832251/keras-custom-loss-how-to-update-the-y-true-and-y-prediction-inputs-valueerror,Keras custom loss: how to update the y_true and y_prediction inputs? (ValueError),1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
194,"['python', 'python-3.x', 'tensorflow', 'data-science', 'tensorboard']","{'account_id': 4314962, 'reputation': 338, 'user_id': 14098759, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dMDG7.jpg?s=256&g=1', 'display_name': 'Yurii A', 'link': 'https://stackoverflow.com/users/14098759/yurii-a'}",True,149,0,1,1,1,1656691456,1614531142,1614591486.0,66411522,https://stackoverflow.com/questions/66411522/tensorboard-none-scalar-value,Tensorboard: None Scalar Value,1656951117.7,68442118.0,,50.0,1657661021.0,,0
195,"['python', 'tensorflow', 'conv-neural-network']","{'account_id': 16073563, 'reputation': 1, 'user_id': 11601360, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1505409529594668/picture?type=large', 'display_name': 'Lu&#237;s Henrique Band&#243;ria', 'link': 'https://stackoverflow.com/users/11601360/lu%c3%ads-henrique-band%c3%b3ria'}",False,16,0,0,0,0,1656688217,1656688057,1656688217.0,72831252,https://stackoverflow.com/questions/72831252/tensorflow-dense-and-convolutional-layers-connection,Tensorflow - Dense and Convolutional layers connection,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
196,"['python', 'tensorflow', 'keras']","{'account_id': 4590105, 'reputation': 395, 'user_id': 4470128, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2c6b3f8a151398253ec74bc93b409ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hirek', 'link': 'https://stackoverflow.com/users/4470128/hirek'}",False,38,0,1,1,1,1656687672,1656609446,1656667169.0,72819710,https://stackoverflow.com/questions/72819710/fix-typeerror-in-keras-class-how-to-cast-keras-sequential-to-layer-class-so-it,Fix TypeError in Keras class - how to cast Keras.Sequential to Layer class so it can be part of a Keras.Model instance,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
197,"['python', 'tensorflow', 'keras', 'conv-neural-network', 'lstm']","{'account_id': 16415758, 'reputation': 529, 'user_id': 11857974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59143be5edfa028f7a85d456d9349074?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyv', 'link': 'https://stackoverflow.com/users/11857974/kyv'}",True,50,0,2,1,2,1656686412,1656627398,1656650103.0,72822576,https://stackoverflow.com/questions/72822576/how-to-reshape-multivariate-time-series-data-for-convlstm2d-model,How to reshape multivariate time series data for ConvLSTM2D model,1656951117.7,72825100.0,,50.0,1657661021.0,,0
198,"['python', 'tensorflow', 'keras']","{'account_id': 25697727, 'reputation': 1, 'user_id': 19458175, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjmhtgy4fp1y6Q8YjTXF2JDRyV7Br70Sgi3pIx6=k-s256', 'display_name': 'Jonas D.', 'link': 'https://stackoverflow.com/users/19458175/jonas-d'}",False,35,0,0,0,0,1656684290,1656661488,1656684290.0,72825963,https://stackoverflow.com/questions/72825963/keras-siamese-model-with-vgg16-is-stuck-at-50-accuarcy,Keras: Siamese Model with VGG16 is stuck at 50% accuarcy,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
199,"['javascript', 'python', 'tensorflow', 'tensorflow.js']","{'account_id': 19692669, 'reputation': 1, 'user_id': 14417242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/562d6846f94fc8eb9c35900c992c1ae7?s=256&d=identicon&r=PG&f=1', 'display_name': 'moth', 'link': 'https://stackoverflow.com/users/14417242/moth'}",False,17,0,0,0,0,1656682945,1656594269,1656682945.0,72816341,https://stackoverflow.com/questions/72816341/tfjs-breaks-on-python-import-and-throws-long-confusing-error,tfjs breaks on python import and throws long confusing error,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
